,x:,y
0,0.5,-0.17449290120315913
1,0.5555555555555556,0.05065735414277889
2,0.6111111111111112,0.13228026379421115
3,0.6666666666666666,0.45657486172291806
4,0.7222222222222222,0.4456015051090757
5,0.7777777777777778,0.6762490916695281
6,0.8333333333333333,0.5382684436839352
7,0.8888888888888888,0.966960532606812
8,0.9444444444444444,0.6808634254391545
9,1.0,1.0204682430514675
10,1.0555555555555556,0.9625562778601766
11,1.1111111111111112,1.4324798369755631
12,1.1666666666666665,1.0907540390202166
13,1.2222222222222223,1.2253775735006767
14,1.2777777777777777,1.2560210354385537
15,1.3333333333333333,1.764942179534273
16,1.3888888888888888,1.4622180375328881
17,1.4444444444444444,1.7712957329458598
18,1.5,2.0089174239978984
19,1.5555555555555556,1.6663978446555685
20,1.6111111111111112,2.287592534329782
21,1.6666666666666665,2.028949563742248
22,1.722222222222222,2.429123928518529
23,1.7777777777777777,2.1366045423537754
24,1.8333333333333333,2.0717602455449224
25,1.8888888888888888,2.538047517866093
26,1.9444444444444444,2.2070719124648495
27,2.0,2.465871349673439
28,2.0555555555555554,2.444448154515201
29,2.1111111111111107,2.5362244638600657
30,2.1666666666666665,2.819331548322115
31,2.2222222222222223,2.885400600008514
32,2.2777777777777777,2.769520291247504
33,2.333333333333333,2.9690571565550727
34,2.388888888888889,3.0577249955274017
35,2.4444444444444446,2.714684709362102
36,2.5,2.8011591145409387
37,2.5555555555555554,3.0706609627838755
38,2.611111111111111,2.8219730574873703
39,2.6666666666666665,3.162122793423512
40,2.7222222222222223,2.8422706506314652
41,2.7777777777777777,3.251863367333901
42,2.833333333333333,2.987396593339277
43,2.888888888888889,2.9275810791212407
44,2.944444444444444,2.868288454971905
45,3.0,3.1474708877752136
46,3.0555555555555554,2.890173870613026
47,3.111111111111111,2.8668946677981135
48,3.1666666666666665,3.248442963696464
49,3.222222222222222,2.7821127029490182
50,3.2777777777777777,2.667008769374559
51,3.333333333333333,2.6882485001400633
52,3.388888888888889,2.9757729101430597
53,3.444444444444444,3.0140386795347975
54,3.5,2.9844757789703764
55,3.5555555555555554,2.5927349629844514
56,3.6111111111111107,3.0473082090324803
57,3.6666666666666665,3.005328051012839
58,3.722222222222222,2.8425957372165254
59,3.7777777777777777,2.4924946519832236
60,3.833333333333333,2.697706232580988
61,3.888888888888889,2.7800653831011024
62,3.944444444444444,2.572564814867764
63,4.0,2.763484337271664
64,4.055555555555555,2.1689892348250543
65,4.111111111111111,2.291075330496019
66,4.166666666666666,2.5675098058453476
67,4.222222222222221,2.0936570525522575
68,4.277777777777778,1.9146184053926054
69,4.333333333333333,2.0036720212847365
70,4.388888888888889,2.209730847300701
71,4.444444444444445,1.686328161784034
72,4.5,1.7824581137649158
73,4.555555555555555,1.9147635040524016
74,4.611111111111111,1.774951457544756
75,4.666666666666666,1.814823213864632
76,4.722222222222222,1.4365088945224573
77,4.777777777777778,1.1314522006718846
78,4.833333333333333,1.4638716207657456
79,4.888888888888888,1.210999159000997
80,4.944444444444445,1.2892845650639637
81,5.0,1.1100965517178043
82,5.055555555555555,1.058584524809018
83,5.111111111111111,0.9779322125213092
84,5.166666666666666,0.5087528768027494
85,5.222222222222222,0.4172762197715868
86,5.277777777777778,0.42111355643637494
87,5.333333333333333,0.35345881762700787
88,5.388888888888888,0.22573432084155443
89,5.444444444444444,-0.2823461344537707
90,5.5,-0.06605956026766324
91,5.555555555555555,-0.5034416897085856
92,5.611111111111111,-0.6305660683932726
93,5.666666666666666,-0.5943186722172423
94,5.722222222222222,-0.7803145275524321
95,5.777777777777778,-1.0345948295087486
96,5.833333333333333,-1.2479931556675863
97,5.888888888888888,-1.2608197271100836
98,5.944444444444444,-1.4846712378791842
99,6.0,-1.2756360343885171
